	Joy	Sadness	Neutral	Disgust	Anger	Surprise	Fear
opportunity	2.67537229192	-0.296118072984	-0.741330962854	-1.0337316175	-1.79064051282	-1.48062800154	-0.475834334269
opportunity to	0.398172190638	0.0320716131845	0.00338073468012	0.00218951213891	0.776381393884	0.119946340061	-1.29336991885
opposite	-2.17196766668	0.569674838294	0.00291165264599	0.736630187087	0.596241482423	0.0531788006333	0.314335556665
opposition	-1.62765728089	0.997840892858	-0.312130105266	0.102983059411	-0.326896164672	0.905011513286	0.482957818673
oprah	1.72536312794	-1.64469828976	3.16619467252	-1.01372788663	-1.486770733	-1.15753723826	-1.67468940619
ops	-0.650199634349	0.0203965351579	-1.0734720747	-0.175604750785	1.22844659594	-0.130995709434	1.47825271476
option	-1.39896713508	-0.43807060808	0.722493970831	-0.461451378158	1.94835529856	-0.581729668361	-0.658484102622
options	-0.260586822173	0.132335498192	1.04742825309	-1.1103553551	0.733511275666	-1.17782377056	0.507641290215
or	-1.50609168234	-0.133192728301	2.53658518291	-0.387142050903	0.239739433079	-0.796613295556	0.47435513132
or any	0.417712777975	0.0119788592392	-0.207545292573	0.560972796877	-0.0969440784078	-0.224740279573	-0.37961717102
or anything	-0.163038189185	-1.16663779126	-0.397622407598	-0.431843082337	1.93127597331	0.0437031702164	-0.492276934592
or are	0.698138647807	-0.431556407008	-0.245803384879	-0.597945012073	0.11982037075	-0.29255378508	1.13337658178
or at	-1.20984021529	0.913783677131	0.267145109536	-0.264198642873	-0.0969267749779	0.0157462425442	-0.681589993239
or bad	0.914451943303	-0.996446134267	0.0254750064187	-0.121145762867	-0.525214962122	-0.307754611691	1.11442995883
or do	0.0786032869538	0.070552564398	0.0583358234789	0.783789646112	-0.474863285463	-0.221066823474	0.0767339330495
or does	0.905812377926	-1.10270780732	0.608144652911	-0.108791087245	-0.5060726767	-0.37935653871	1.03546778709
or even	-0.535498365317	0.633309891262	-0.0587675811229	0.577886569084	0.286236564773	0.423375048901	-1.35636687953
or get	-1.08919240011	0.367461535854	-0.417061164366	0.0769904135751	0.510329240448	-0.499744548897	0.402739348952
or have	-0.364775361861	-0.298795026468	-0.322953421023	-0.000330104617114	0.652769133214	-0.408264738804	0.77944570407
or how	0.287551256938	0.0525066607246	-0.702236810717	0.137125341824	0.125091219527	0.463695132658	0.098113401845
or if	-0.91109947418	-0.0694983478307	-0.314149147644	0.341741431742	-0.21723971046	0.0857591176117	0.735341389342
or in	1.0194455317	0.719742261952	-0.903449727435	-0.738936315989	0.353912397519	0.133919759894	-0.109449091493
or is	-1.22722421687	-0.0469313910623	0.680963597603	-0.100963904328	0.307002332293	0.0910219012373	0.336298549372
or is it	0.4804355265	-0.229905875198	-0.285343408085	-0.154639046521	0.352198343609	0.333970594509	-0.218691248053
or just	-0.390296123324	-0.0425867554433	0.69067159307	-0.272480661096	0.780670607975	0.135397089137	-0.226210300932
or maybe	0.739806522416	-0.325338497772	-0.395710309676	-0.280189904159	-0.0444200620157	-0.0654808145579	0.66748337232
or more	0.474078087438	-0.790303017721	0.0313640621788	-0.436530274911	0.57220315314	0.683495549077	-0.575823514469
or my	-0.224712928417	-0.609621334738	-0.0576872371475	0.45862140322	0.60119829804	0.325642904659	0.53464359547
or no	-0.31159748281	-0.853425351945	1.23487106635	-0.973358115484	0.971484226462	-0.443513166811	0.926078060181
or not	0.053345702957	-0.486748308696	0.679273264533	-0.431638991475	-0.769485900546	-0.0760762640048	1.8869052541
or so	-0.0811527098435	-0.125444922126	-0.636389831991	-0.198038984845	0.291829256154	0.655810704425	0.973727222145
or something	-1.39107414882	-0.00128244596456	1.48106369698	0.719902709572	0.332030175586	-1.01189744574	0.0575539730743
or the	-0.469877408968	-0.324931786427	0.258451314972	-0.180074164874	0.643631625345	0.483959978513	-0.165510858784
or to	-0.153762385656	0.669922696713	-0.87128608185	-0.397207345157	0.234231026541	-0.440293487801	1.18368796644
or two	0.169181333524	-0.272319617748	-0.265400977697	0.43751321854	0.128810372101	0.629130379004	0.0785407861828
or user	-0.822217076775	0.507498756503	1.19365107309	-0.901628146489	0.72543634121	-0.431855553891	-0.254445759358
or what	-0.544142585952	-0.612087536673	-0.341678602247	0.216156990783	0.98646746547	-0.145564270359	1.02962651822
or whatever	-0.818939938336	-0.390629494905	0.629582936855	0.712758827979	-0.594245891387	-0.364360877688	0.703978637849
or you	0.56605038853	-0.632848252755	0.285862922269	0.523357592216	0.234767505633	-0.191633862454	-0.246672212524
oral	-0.198247013904	-0.444729739626	0.347377932849	0.0376098698707	-1.78550411384	0.334789028394	1.38314089209
orange	-0.739308785758	-0.614980642442	1.45952918183	1.61419346089	-0.885434239356	-0.616945421776	-0.566132931523
orange juice	-0.720980714356	-1.28262922262	-0.50960683469	0.900157775338	-0.591665939694	0.0309006300295	-1.1790554942
order	-0.615211813466	-0.94272133506	0.885681434378	-0.361500170035	1.69264763629	-0.11968434395	-0.988288107486
order to	-0.0713520537972	0.055672150934	-0.505010992884	0.487875788763	0.373244676429	-0.0157796273727	0.40128296872
ordered	-0.0193318621783	-0.21866760531	-0.887284741352	-0.461308002527	1.9002440173	0.603740950019	-0.294274942556
ordering	-0.219758913778	-0.399544622923	0.655358689746	0.00522312689433	0.819125932397	0.177582855999	0.00909400136914
orders	-0.632411815132	-0.621628202954	0.7933149463	0.113941652139	0.771527709357	0.934658341311	-0.138699614916
ordinary	1.337761567	-0.312169891058	-0.427222089156	-0.249581133555	-1.5075947591	0.87758196325	0.0734393960825
oregon	-0.848045063761	0.85832017165	0.625154803237	1.15744444398	-0.703983237446	0.189590283525	-0.777728150234
oreos	-0.079241221778	-0.146665754543	1.95315829932	0.49032937751	0.117830529637	-0.730210777741	-1.3830385725
organic	0.1230340786	-1.36638534124	2.41058135043	-0.762734690558	-0.921345355211	-0.699537609148	-1.54293910606
organization	0.104259098986	0.930628615841	-0.653401513198	0.824565365141	-0.374330050776	-0.0927442863347	-0.769576826278
orientation	-0.162721255855	-0.977528520725	-1.30513609689	-1.57464268209	-0.442343821365	-0.799896776183	2.80526917027
original	-0.218829701624	0.440606070859	1.65292695668	-0.668227106991	-0.00390850979055	-0.399433112653	-0.824296262945
originally	-1.60455514599	-0.840614716985	3.31330471227	0.109317296745	-0.552918594235	-0.349795252287	-0.539588735303
orlando	-0.0870881229145	0.587787670189	1.19665166453	-0.42778405984	-0.0855092604223	-0.825891742929	-0.411349395601
os	-1.25868222271	-0.340588589716	2.12528056843	-1.394300309	0.538078328378	-0.235798905047	-0.378345464593
oscar	0.745473914264	-0.165534794113	1.64480091234	-0.449604235743	-0.969999422212	0.51520677056	-0.967518353748
oscars	0.624019231175	0.769576431601	-0.326138268963	0.0363850011657	-1.10191491377	1.34414391895	-1.54438682086
oscars2015	0.439646286643	1.90249293077	-2.40661518289	-0.691959252515	-1.09629180849	0.560862420807	-1.28480987514
osu	-0.222282534129	-0.23219156279	1.32744474815	-0.0373488455939	0.235281811714	0.801556234733	-0.482629871189
ot	0.173586264091	-0.368136111705	0.441012095828	0.053761909572	-0.12720460213	0.412685227212	0.371582719603
other	-1.14408969835	0.696789300064	0.330089340727	0.10835981042	0.557415685314	-0.792724864457	-0.00946663798294
other day	-0.829284393119	0.626354546043	0.145866811393	0.766393937519	0.220355559732	0.670790896558	-0.429193448585
other news	0.732028551694	-0.115454093953	-0.52859735728	0.555682924727	-0.118446234171	0.705030855649	0.256150595333
other people	0.593110737364	-0.449896886155	-0.630401056932	-0.184942192007	0.624801651572	-0.804887160172	-0.192934752091
other peoples	0.325209144635	-0.163771564844	-0.867285611442	-0.420848183012	0.745526459908	-0.449541942618	-0.705468328613
other side	0.440351901487	0.302693340965	-0.477528893646	-0.394845113176	-0.0735147460699	0.462981791194	-0.0785503804098
other side of	-0.11498226713	-0.214725247329	-0.774625351549	-0.256221526686	0.0638540362815	-0.45123299588	1.03350997303
other than	0.0617026610013	-0.712365757097	1.45493391276	0.359462112662	-0.120935950326	0.31224845945	0.489789459646
other way	1.3861258055	-0.185888303482	-0.360866709255	-0.814574254942	0.013273450536	-0.140546163593	-0.410240833486
others	1.28422683699	0.688474312031	-0.0131666788802	-1.06945462854	-0.455510822062	-1.18713746903	-1.33707191336
others to	-0.281074414272	0.684705596288	-0.665528640484	0.50877917358	-0.454313287855	0.0949057359354	-0.109965651105
others url	-2.21565380148	-2.29779913426	4.55141173253	-1.46640756353	-1.58582512679	-0.752524373743	-1.30933784118
otherwise	-0.530897294232	0.306446006838	0.386797974394	0.79336854146	0.27685211575	-0.708877304015	0.194639241895
ottawa	0.572897556005	0.493099974522	-0.690296774249	-0.622364140567	-0.112962988128	0.798461863253	-0.186346746159
ou	-1.29470541712	-0.325971001714	2.51642416017	0.239027007059	-0.563334495078	-0.660068919282	-0.113680638942
ouch	-2.90195192808	2.31624904485	-0.553827618167	0.716430021083	-0.647809233834	-0.336678114929	-0.709586509585
ounce	-1.85862837042	-0.178524272039	3.13503323946	-1.55860792917	-0.167587728581	-0.535980565726	-0.558167035322
our	0.946764103734	0.51796789419	-0.995183289356	-0.963524153862	-0.195844915844	-0.0536833442103	0.437629054776
our country	-1.98533916051	0.0087973521197	-1.49301969843	1.82665858547	-0.222319043856	0.14334871739	-0.0141787353615
our first	0.504963970238	-0.929812569184	-0.0363110782118	-1.0890865052	-0.422709708785	-0.531694064391	0.875792606195
our hearts	-0.0912679148262	0.639421391295	-0.372072073829	-0.773039606498	-1.6200741705	0.915475032602	-2.29077245476
our house	-1.09284874492	-0.67863694936	-1.39881300605	0.379041423373	1.30237498646	-1.09867869507	1.52588442668
our lives	0.973293548393	-1.31663682743	0.388544379737	-1.77905960741	-0.259040709988	-0.246723303218	1.26325632703
our new	0.629599237473	-0.71011563934	-0.133164329248	-0.989851755338	-0.331437614008	0.190822130311	1.06488165404
our own	-0.444455086797	-0.190263293557	-0.277862052701	0.960762267083	-0.029530220615	-0.0783560633192	0.269741093059
our user	0.58440175763	-0.970300543455	1.33892490264	-0.593890826453	0.777515632836	-0.771905594308	-0.582667741878
our way	-0.15142637442	-0.449682327419	0.94460086013	-0.888656709298	-0.602005160756	0.284855488756	1.41378202555
ours	0.297901705211	-0.351332678439	-0.767136899886	-0.866877699317	1.2037685537	-0.043652566367	0.715576692841
ourselves	2.33559269033	-0.698286161563	-1.72449999393	-1.25244136144	-1.22412269026	0.114651615733	0.363788551868
out	-1.1311194928	-0.221698495945	-0.197386693307	0.468942725435	0.675343469504	0.262182977344	0.639905652375
out about	0.507782843683	-0.300998229483	0.942201359661	-0.721417960912	-0.268945219013	-0.170540175285	0.740404166236
out again	-0.740968208612	0.0961262071284	0.155513710543	-0.570913344481	1.24745147267	-0.219845208018	-0.418420579108
out all	0.366275772675	-0.368687252282	0.728350113433	-0.1833921226	0.0146833816359	-0.335515582617	0.695232659081
out and	0.452460791366	-0.48478703689	-0.32517537726	-0.10819305166	0.405646416056	-0.234904850034	0.499119483741
out as	-0.105461997397	-0.000122946802277	0.124278503845	-0.833022280391	-0.258690362104	0.91499766716	0.617374216653
out at	0.168084085066	0.260889464723	0.348399291493	0.542745461216	-0.238220884229	0.210308098991	-0.176419927386
out because	-0.214017346726	0.120159887108	-1.22044482247	-0.759225733854	0.119727295414	0.0831376572249	1.36746302757
out but	-0.737221215035	0.434797081599	0.355714756873	-0.213099187669	-0.0544808673153	0.17398948489	-0.322200398641
out by	-0.520710786371	-0.936977276861	0.0302307495785	1.55399780424	-0.616649890554	-0.477187008792	1.0047210714
out ch_positive_emoji	0.72027096932	-0.329619051398	0.579467011655	0.421384692083	-0.571319397613	0.15396601943	0.215132215179
out ch_sad_emoji	-0.83172969939	0.618823379313	0.802776532119	0.188719296677	-0.596287232364	-0.396464622358	0.375429123375
out for	0.65028476189	0.180986193331	-0.0834509969643	-0.789488540297	-0.143785117731	0.70605324879	0.467401376944
out for the	-0.474600485134	1.20992756536	0.375619211166	0.498086544165	-0.543614193018	-0.527314537107	-0.366906838378
out from	0.174034293072	0.66990266919	0.136163445945	-0.25653631642	0.0516881459804	0.782870749526	-0.331332281088
out here	1.49721004915	1.25166970013	-0.821739292703	0.567244525147	-2.09692287717	-0.233039850226	-0.876369246234
out his	0.181434779498	-0.199639160842	0.203438669161	0.993020601898	-1.0113189061	-0.338482928494	0.436246617326
out how	0.397566390703	-0.0800385104621	1.52246945798	-0.276846778603	-0.309404601316	-1.19460738054	0.421390590458
out how to	0.247966501073	-0.209136340861	-0.547168263356	0.0854169961345	0.623512924379	-0.179841413395	-0.734282573554
out if	-1.62406077706	-0.595724396919	0.0479486545389	-0.452400566538	-2.16548169052	-0.117935243387	3.31263724405
out im	0.187184022845	0.218711660857	-0.760073346757	-0.174804676426	-0.15123605805	1.13952728502	0.145523832364
out in	0.293396054533	0.0134594967178	0.717046551678	-0.176103464556	-0.340012697569	-0.197315603884	0.228623808135
out in the	-0.0868525451454	-0.718537586864	-0.310748028102	0.200479143761	0.615571064018	0.191254266432	0.607029849394
out is	0.135899627998	0.207817506374	-0.685194603338	-0.242172366191	0.411685358967	-0.154246287853	0.787886400265
out it	0.559135501516	0.665873418678	-0.393873330603	-0.0853136314082	0.784974614056	-0.703899085262	-1.43136161133
out its	-0.625548886229	0.816702447351	0.574262807318	0.572297430313	0.295735717336	-1.15469100404	-0.528911385291
out like	-0.855336145092	0.216219867155	0.302883660274	0.298361397671	0.626068128919	-0.456084410336	-0.45644607761
out loud	2.41519731093	0.489965066499	0.487349558152	1.19894774034	-1.44997776257	1.27907930602	0.115879218038
out more	-0.582535853641	1.00362040253	1.31826031674	0.506844201752	-0.613400254607	-0.575585181771	-0.510646808576
out my	-0.432169414522	0.411895663612	0.133451516724	0.171684985423	0.2672692069	0.0231974177739	0.34052467749
out now	0.508215584168	0.0329275777404	-0.675970987544	0.94649592736	0.174833488796	-0.567728905786	0.187804886393
out of	-0.546205195306	0.944164213801	-1.12662713818	0.0134970279591	0.771879447297	0.519180953732	-0.447765806384
out of all	-0.802641505985	0.0185212626914	-0.282301448075	0.532932214766	0.567381285772	0.0716763827653	0.126637606058
out of bed	0.651426868891	0.204420710634	-0.105306249459	1.09601863002	-1.89910269728	-0.341233276513	0.532909457883
out of his	-0.31627109275	-0.307369785236	-0.66172412524	0.402572532239	0.316425304719	0.360363534748	0.430277524088
out of it	-0.323770550126	-0.350797778884	0.36940159542	0.641647123176	0.101728693718	-0.811100306611	-0.169267801569
out of me	-0.796918614005	-1.36829802739	0.267001267057	-0.516516319722	0.413396202597	-0.531609163845	1.78902097233
out of my	-0.351945230369	-0.924797525917	0.4432211981	1.50183070479	-0.0983636675137	-0.931717248045	-0.0843563573601
out of stock	-1.51520889238	0.681769875604	-1.71033249079	-0.768097389547	1.06706714485	0.176452738248	-0.84307393423
out of the	-0.00975690634438	-0.419431084318	-0.172538356611	0.76496154282	-0.234202780383	0.394234454627	0.113353690619
out of their	0.701726567181	-0.400562699876	-0.86422405514	-0.21999631418	-1.18511638208	1.32041476385	0.753690455188
out of this	0.421897386194	-0.401346332263	0.0935495728978	-0.350437300664	0.519511344723	-0.256041338598	-0.232086229062
out of your	0.450895654872	-0.996958046788	-0.272183782628	0.64237162236	0.592421579095	-1.29809851675	0.135602220244
out on	0.423508139201	0.291051118748	-0.38340296582	-0.675817973722	0.490932784641	0.325796017262	-0.0736510892559
out on the	-0.279700524086	-0.45681314191	0.399487605971	0.896795044716	0.415603992524	-0.588308365619	-0.00195899268198
out our	-0.177342925061	0.0734427051079	0.0757239048834	-0.0395757068012	0.454551470184	-0.774093342497	0.655944980744
out so	0.324772305255	-0.483053831809	-0.294839849769	0.355016805841	0.122682047207	0.150710666448	0.193346879535
out that	-0.556673178789	0.49329884195	0.940199225962	0.0608104778563	-0.980717448493	0.403271590474	0.137418727935
out the	0.423288701824	-0.202978756577	-0.051004896179	0.795849217772	0.19880572002	-0.297571037378	-0.599709934787
out the window	-1.08729777122	1.2978640404	-0.371720764111	-0.313017747938	1.14093338837	0.5504354893	-1.80034310976
out their	0.865913865924	0.437420738759	0.384569480508	0.0609705801019	-0.623220697359	0.130116513093	-0.422400340516
out there	1.81184363313	0.149187471243	0.503958242145	-0.00168712208852	-1.55318792319	-0.498327725293	0.514704225266
out they	-0.574096604011	0.676077098363	-0.0316742867406	0.408567751167	0.127962451075	-0.422080279699	-0.467719542757
out this	-0.30591177622	0.0845305416473	1.75833571535	-0.509183275568	0.0884136278695	-0.309454663501	-0.355347898059
out to	1.22145446904	-0.215416157718	0.371508886611	-0.399186525284	-0.38536823031	0.257056233061	-0.190185655142
out to be	-1.25906443881	1.23227691301	-0.734782229308	0.730634499624	0.733886120898	-0.00732833188959	-0.821275124142
out to the	-0.240203613658	-0.18969159492	-0.357032009892	0.164416219919	0.972132810207	-0.851112969956	0.447246138889
out to user	-0.196148419975	0.270397720728	-0.15984473235	-0.477739560544	0.647223593011	-0.454276094591	-0.132092252985
out today	0.220799636375	0.501274920675	0.494898290434	-0.12271181009	-0.201583940112	-0.0377161034863	0.312998296833
out tomorrow	-0.719791732584	-0.295734159368	0.807098436545	-0.658188610552	-0.899506825666	0.139728391939	0.988577721492
out tonight	0.320928953332	-0.011910407913	-0.275996925379	0.406773333122	0.0787647247562	0.0596646037863	0.0972113333056
out url	0.492442603956	-0.157730388686	1.2936807316	-0.144476094107	-1.29743722405	-0.92536871491	0.314073111244
out user	0.832691629109	0.523214645041	0.33655854769	-0.495633602563	-1.03425960391	0.362077254268	-0.528260176534
out what	-0.131342131219	-1.47137806175	0.621756000803	1.28917886487	-0.375415862133	-0.506365751899	1.68367193331
out when	-1.00391332394	-0.109665338617	0.415466626084	1.40079997202	-0.607943477204	-1.05786375663	0.601366860565
out who	-0.575854340335	-0.50304391956	0.354317277825	-1.18463751699	1.70262881396	-0.504419900229	0.210710082632
out why	1.79860324443	-0.704310615707	1.0995337939	0.650676892013	-0.617371427169	0.120317072035	-0.653548181498
out with	0.363364202029	0.0328180955754	0.316386002199	-0.0833611906718	-0.0102260715848	0.439323680275	-0.0855353500824
out you	1.33210682494	-0.147904788634	-0.318827708681	0.497222401277	-0.620208243527	0.457199251323	-0.820360836679
out your	-0.206137966071	0.76688341424	-1.07664310817	0.367338493115	0.129388825326	0.432629356145	-0.571877060154
outage	-2.05307427575	-2.09283354767	1.71869346547	-1.93705671447	2.64525910264	-0.644568767704	-0.628813736139
outcome	-0.295323319102	1.19804916104	-0.322960917227	-1.00005572923	-1.01666585816	0.191577255919	1.10217484805
outfit	0.297124399461	-0.210320512349	0.918192728256	0.437285662029	-0.285668817457	0.0767142899247	0.0746645704804
outlet	-0.072281815988	-0.280509507299	1.61250109708	-0.897611218822	0.178683082617	0.0628678059514	-0.370866374083
outlook	0.327576160444	-1.03785362946	0.770932695577	-1.12272414103	0.733783852408	1.18490318595	-0.471643931907
outrage	-1.92894214631	0.65426152331	-1.461070406	1.55384448415	0.379526846006	0.361382207159	-0.0940965827747
outs	-0.851957221017	-0.497730275336	-1.41694817486	0.335069580184	0.579895888962	0.274749208967	1.67998574798
outside	-0.595094963724	-0.0692753586296	-0.593724180992	0.4287431013	-0.387456578154	0.0914980490967	1.49529879538
outside and	0.107163155229	-0.120945945365	-0.587979671682	0.552202800034	1.19046135581	0.244838092876	-1.18529025656
outside my	-0.826202786515	-0.74191552078	-0.472941563269	0.21640661425	0.530387497504	-0.83816916667	0.198392109244
outside of	-0.1319554748	0.550217447941	1.58441548029	-0.954550707405	0.481162381748	-0.0198759432117	-0.165839385879
outside the	0.709740763315	0.0708359449854	-0.0731651638073	-0.360125767341	0.412696449414	-0.46437941448	0.219747153952
outstanding	2.11639727689	-0.532813758085	-1.93103459979	-2.01545573785	-0.326882468237	1.78366383607	-1.52090783607
outta	0.175189025371	0.125877303528	-0.223036737985	0.213932729967	0.348967167438	0.376068833047	-0.209874249668
oven	0.167564000317	0.334504303135	0.0921946983719	0.241377059164	-0.0277304013637	-0.642534802263	0.286237655652
over	-0.882732511527	0.768169952932	-0.676785593729	0.283913079149	0.936208567638	0.0438906083033	-0.478360729657
over 100	0.66184269789	-0.0155108902397	-0.52046864204	0.143831611537	-0.162026961051	0.191060916238	0.197528820844
over again	1.28288695444	0.122139693966	-1.35517602045	-1.77134452785	0.45298593221	-0.26125795521	0.233841223369
over an	-0.701489326054	-0.56300928984	-0.0775491263217	0.0517028578679	0.561167756331	0.00763172713101	-0.370373329097
over an hour	-1.40883033301	-1.23399596323	0.368748209203	0.0703454446412	0.859609355996	0.0957030476128	-0.279641416764
over and	0.822035395734	-0.567190066326	-1.4727671602	0.453814746085	-0.134595062502	-0.137958069144	0.79345934167
over and over	0.751459611808	0.187965900548	-1.50385044	-0.699215393289	1.85269824222	-0.874731167346	-0.51796081958
over for	0.276905584194	0.340456120678	0.690033627314	-0.824788424692	0.0898953911929	-0.181156202675	0.258825571253
over here	0.956073578778	0.130759212213	0.180271222551	0.765100317164	-0.538592713481	-0.979098382405	-0.0443960546454
over in	0.486965957896	0.48987787275	0.106019406262	0.15335444592	-0.826833980818	0.644854630032	-0.289339099306
over it	-0.70751585519	-0.272956659296	-0.355684413915	-0.532090724847	1.17772471395	-0.309232830477	-0.143875928486
over me	1.04955952622	-0.452089459266	-0.43905906953	0.536142884987	-0.374989134587	0.0102722960419	-0.984027362924
over month	-1.39022915841	0.702152685537	-0.777479568065	0.034769058202	0.914459688823	-0.291901839521	-0.842550279827
over my	0.449635941365	-0.370884882454	0.211176530115	-0.986624649041	0.306020232201	-0.663340958417	0.882870628004
over the	0.513425097827	-0.667750301298	0.150636286393	0.0499986927761	-0.192020349018	0.474885118767	0.938658509635
over this	-0.594926802338	-0.101881334212	-0.491788469284	-0.0773982017275	0.982078575418	-0.224571612008	-0.75625644847
over to	0.634482916548	-0.190677425535	1.96270475639	-0.901568702938	-0.705994556469	0.680997930164	0.166311899109
over user	0.469157333307	0.537739621881	1.01627956543	-0.397752434917	-0.798581485221	0.301266970029	-0.393897546696
over week	-1.09934405159	-1.06990519691	-1.20995257396	0.0227234644055	1.01534724553	0.742217497226	0.429574630402
over with	-1.11080794853	-0.379466998919	-1.38664934106	-1.10899146254	0.264176009801	-0.544721512427	2.69028525885
over year	-0.928554252023	0.250070068948	0.352200682529	-0.482695125143	0.997277910391	0.566431348904	0.0685510329779
over you	0.62898883654	0.722148922117	-1.02771505141	0.157493867938	-0.328396910949	-1.19853553497	-0.613153513322
over your	-0.0296382003557	0.721190291581	-0.672092872216	0.423782799514	-0.274434967352	-0.326211195493	0.19541570866
overall	0.490630196228	-0.340313615662	1.06981179145	-0.538171205159	-0.362094719974	1.19073969167	-0.561731041712
overcome	-0.171391269744	-0.367740003767	-2.14976222851	-1.90069466352	-2.22461702813	-1.22548493418	2.82018521289
overcoming	0.236282638992	-1.54570439895	-1.84215894021	-0.884873263545	-0.988010422086	-1.06031018518	2.74589393397
overheard	-0.140827890704	0.795828770142	-0.317318145448	0.689569555266	-2.4725746228	1.97011962534	0.375290681296
overnight	0.242340501469	-0.348953649525	-0.22558885858	0.707448832184	0.193865765645	-0.595316239009	0.423284049136
overtime	0.882085792617	-0.853542386557	0.367743418598	-0.04300008999	0.346676738872	-0.357554752052	0.168653035665
overwhelmed	-0.0891183519091	-0.342650254474	-0.816724913267	-1.98164629837	-0.517180338818	1.45845869674	2.01047681107
overwhelming	-0.105322540255	0.150933025351	-0.700609003802	-0.782308894919	-1.28471807259	-0.354746385665	2.18506332345
owe	0.730085485572	-0.460758438849	-0.0863402263934	-0.274084073942	0.838172925156	0.0457661595726	-0.504187087807
owen	-1.46429517409	0.60151426038	1.76988036881	-0.97162034596	0.166545398649	1.23001596036	-1.2871826699
own	0.037380415724	1.17688882722	0.29666269274	-0.268667616978	-0.323732816437	0.171078411795	-0.606203723564
owned	0.0299308860962	0.115672444199	1.31691489176	-0.261405033808	-0.235997027506	0.0601031424811	-0.0292651728185
owner	0.362198118943	0.385877483301	1.0566238227	-0.217467036081	-0.399536360625	-0.234510783254	-0.295335238605
owners	-0.642036784228	0.693587364156	0.904254012547	0.436955755588	-0.496187923222	0.0535677317313	-0.535876454683
owns	-0.81393606039	0.306038094539	2.07669692675	0.293061244402	-1.06456295701	-0.14525750608	0.0720333656931
oz	-2.34892700495	-1.49031300349	4.28016155408	-2.48856116679	-0.265081662021	-0.663678014547	-0.618376197931
pa	-0.661980355655	0.130563203409	0.0624270162196	0.0445217208884	1.35421375699	-0.469989407636	0.254195433315
pac	-0.195611519294	-0.867584318635	2.37318566935	-0.266968740658	-0.683849268105	-0.795229250498	-0.170489032518
pace	0.0446535041981	-1.54909740111	-0.00775978590479	-0.357445077606	0.632119534581	0.47070654995	1.35354564527
pacific	-0.795194643902	-0.845731823129	3.26892827902	-1.60512523396	-0.754899599522	-0.43046527038	-0.800695315427
pack	-0.708655228268	0.470478303357	1.37272255842	-0.187619214899	-0.145884929689	-1.1336945967	0.27945997351
pack of	0.291971464763	-0.600482211822	1.64573362727	-0.705443291424	0.594569163347	-0.339825400755	-0.968688363446
package	-0.745928523632	-1.37807897274	1.41964802045	-1.3971743372	1.66177713821	0.687070113468	-1.01602914792
packages	-0.975251583711	-1.30976777206	1.98362383698	-1.47505049304	0.923255876026	0.57353553947	-0.274784739625
packed	0.324822256499	-0.639704727211	-0.310954711641	-0.34195944333	-0.416976499363	0.190269497251	2.03695648635
packers	-0.706744786242	0.898293709947	0.261870904902	0.49738248822	-0.406276298329	0.143942270325	-0.0480798079611
packing	-0.507354748005	0.656352329939	-0.33881549786	-0.388149077475	-1.14429931006	-0.0335910960516	1.9642064328
packs	-0.690859088524	-0.492195330451	1.87550863595	-0.0273902877467	0.429437495566	-0.127213549335	-0.570951062175
pad	-0.681959965719	-0.509094079609	1.85582139094	1.23111441555	-0.301521919266	-0.770729537447	-0.96691647261
page	0.160851119205	0.642972642039	0.0261714886349	-0.159288961116	0.698628147799	-0.0537615738849	-1.12891890534
pages	0.313735453373	0.590590999968	-0.8431230314	0.143138558629	0.330970103382	-0.461472968852	0.114155285044
paid	0.984324272923	0.115790771951	-1.32915393717	0.445074684084	0.894256784807	0.526965074209	-2.93518038451
paid for	0.964676155613	-0.766965920149	-1.03236706064	-0.830405309634	1.13169724211	-0.0977115481832	-0.957763978159
paid to	1.65966048411	-0.31273008973	-0.246430898241	-0.221594786803	-0.738511256249	0.190379454224	-0.587084281366
pain	-1.80252277795	2.01628934776	-0.384847473702	0.143119136116	0.435481245213	-3.15354148651	-0.6398722045
pain and	0.216731665582	-1.04669791231	0.92075834796	-0.0438518791323	-0.0231846286973	-0.299635247653	1.29411880898
pain in	-1.07336816404	-0.545770829596	-1.17254477035	-2.1041296379	3.06466295351	-0.83660615428	0.574963170385
painful	-1.79964267636	2.49949249791	-2.34193035549	0.0557119394998	-0.177227015331	-0.337229587384	-0.937010707636
pains	-0.828893574269	1.23008671381	0.299589396159	-0.53960087812	-0.546979758569	-0.784780455428	1.29294595884
paint	-0.594203421549	-0.615217797954	3.31304660659	-0.450455567063	0.349628527256	-0.960237826108	-1.62419212918
painted	0.631844445967	-0.411497898615	0.0728358275675	-0.627659009973	0.803902599785	0.319121516152	0.360753164412
painting	0.649731487384	-0.729103594301	0.837096576503	-0.62619410706	0.244507440383	0.51528856487	0.0334850014232
pair	-0.414738830748	-0.774757158887	1.69043381413	0.157451615498	0.671415957788	-0.885310259995	-0.346590233662
pair of	0.0700755105702	0.643989471679	0.489153469885	-0.466850002773	0.612137637299	0.403018364888	-1.54792709316
pairs	0.690285002372	0.0970522323173	0.422756950732	-0.964844634738	0.470958178257	-0.460604213071	0.118965535586
pak	-0.812566940598	0.584917097813	1.32012677642	0.715689290466	-0.73193926211	-0.5321158334	-0.221136665491
pakistan	-0.710488030592	0.662872581496	0.42705394315	0.121119555496	-1.49128748222	0.184492584174	1.36676729781
